il_db,skin_fraction,split,de_emphasis_db,ctle,ctle_boost_db,burden_db,h0_mv,dfe_tap,precursor_frac,postcursor_tail_frac,residual_frac,eye_open,eye_h_mv,required_dc_gain,h-2,h-1,h0,h1,h2,h3,h4
6.0,0.2,dielectric-dominated,0.0,matched,6.0,6.0,489.8045205390449,-0.07504731164849708,0.0028334139128858428,0.16587883249391774,0.16871224640680357,True,814.3369991573906,0.1227992834704451,9.04773483948771e-10,0.002833413008112359,1.0,-0.07504731164849708,-0.08421786644158344,-0.036752484753463266,-0.013407048205276781
6.0,0.2,dielectric-dominated,-3.5,none,nan,2.4999999999999996,249.86409267578398,-0.03842909666191273,0.009480418047565073,0.09888059305846893,0.10836101110603401,True,445.5771339086885,0.22442803364432268,1.5504444994755551e-09,0.009480416497120572,1.0,-0.03842909666191273,0.01850274018564236,0.014657478933256751,0.00986984769810942
6.0,0.2,dielectric-dominated,-3.5,matched,2.4999999999999996,2.4999999999999996,298.20070191312107,-0.15267949261287814,0.007259268435572484,0.06636329320713122,0.0736225616427037,True,552.4928047092496,0.18099783227516453,1.192767561628732e-09,0.007259267242804922,1.0,-0.15267949261287814,-0.012219437552988339,0.004965803302480493,0.005583808425991576
6.0,0.2,dielectric-dominated,-6.0,none,nan,-8.881784197001252e-16,224.54489374039238,-0.17238407621982318,0.00949243004348848,0.061612824548986034,0.0711052545924745,True,417.1571438070833,0.23971781733706946,1.1947739754417215e-09,0.009492428848714506,1.0,-0.17238407621982318,-0.0029573091351245114,0.007932297875949193,0.006582702300137581
7.5,0.2,dielectric-dominated,0.0,none,nan,7.5,272.9492940201907,0.21686140951835087,0.020493533320985274,0.22811871385530155,0.24861224717628685,True,410.18151333730015,0.24379450742766187,4.012387795126856e-09,0.020493529308597477,1.0,0.21686140951835087,0.07070142697611434,0.0347196173350012,0.02076168373154276
7.5,0.2,dielectric-dominated,0.0,matched,7.5,7.5,517.6259295822764,-0.06268162547089098,0.008447315761204903,0.2304498103796579,0.2388971261408628,True,787.9331651781558,0.12691431763427483,1.3250461553712898e-09,0.008447314436158747,1.0,-0.06268162547089098,-0.11124433644723399,-0.055504242833024776,-0.02342355021252637
7.5,0.2,dielectric-dominated,-3.5,none,nan,3.9999999999999996,226.80208549283955,0.023418364810762832,0.014754407373538515,0.14055345710285555,0.15530786447639405,True,383.15587587230823,0.26099038615116094,3.0371517592422132e-09,0.014754404336386754,1.0,0.023418364810762832,0.027651520668144292,0.020878575636385486,0.013995925016976518
7.5,0.2,dielectric-dominated,-3.5,matched,3.9999999999999996,3.9999999999999996,309.7016475777051,-0.15224660238716947,0.011341252228839088,0.09512041305792816,0.10646166528676725,True,553.4605888690543,0.18068133849302764,1.892308949776999e-09,0.01134125033653014,1.0,-0.15224660238716947,-0.040455311989211616,-0.0050439658523590974,0.001980922070666882
7.5,0.2,dielectric-dominated,-6.0,none,nan,1.4999999999999991,203.6761322760448,-0.1106763906915378,0.01478352223883001,0.08436047422355286,0.09914399646238288,True,366.9657330763936,0.272505007924493,2.3657472343183835e-09,0.014783519873082776,1.0,-0.1106763906915378,-0.0020924527659172613,0.011297663908989924,0.009318248089722321
7.5,0.2,dielectric-dominated,-6.0,matched,1.4999999999999991,1.4999999999999991,224.73903622551228,-0.18434795988522415,0.01480985815335716,0.08493564567908121,0.09974550383243837,True,404.64465565276384,0.24713041085068133,2.062703519364651e-09,0.014809856090653642,1.0,-0.18434795988522415,-0.011680242425842972,0.010266791003514096,0.008284636761565406
9.0,0.2,dielectric-dominated,0.0,none,nan,9.0,247.6707049683303,0.2731618079357135,0.03755683885774235,0.30432904344968703,0.3418858823074294,True,325.99117495705934,0.30675677037322363,7.0419065641536404e-09,0.03755683181583579,1.0,0.2731618079357135,0.09378591054571551,0.04652223025719246,0.027882124009161915
9.0,0.2,dielectric-dominated,0.0,matched,9.0,9.0,546.595037533653,-0.04016070896051376,0.014993887338852737,0.30142526738943826,0.316419154728291,True,747.2837955571521,0.13381796928360135,1.7255657967001993e-09,0.01499388561328694,1.0,-0.04016070896051376,-0.13732996678089437,-0.07634664661527017,-0.03548296393974225
9.0,0.2,dielectric-dominated,-3.5,none,nan,5.5,205.2988259162752,0.08082244298992235,0.030019262475568083,0.19134580502941376,0.22136506750498183,True,319.70567491725086,0.31278769144740054,5.375544505920909e-09,0.030019257100023577,1.0,0.08082244298992235,0.03981181264092001,0.02823909825548505,0.01886308925552617
9.0,0.2,dielectric-dominated,-3.5,matched,5.5,5.5,322.86776962549243,-0.14360348190819489,0.018694511127776255,0.14098686225040058,0.15968137337817684,True,542.6236015042899,0.18428980922093088,2.6774318655131e-09,0.018694508450344392,1.0,-0.14360348190819489,-0.07084656637377118,-0.01893642815909826,-0.004244346292525186
9.0,0.2,dielectric-dominated,-6.0,none,nan,2.999999999999999,184.07377973386426,-0.04696375857073161,0.023486311228558654,0.11257820759577339,0.13606451882433204,True,318.0557389323999,0.3144102990741952,4.241606808000298e-09,0.023486306986951845,1.0,-0.04696375857073161,0.001591062036712416,0.015543358297290779,0.012654205298829466
9.0,0.2,dielectric-dominated,-6.0,matched,2.999999999999999,2.999999999999999,230.60693778950514,-0.18987916631200888,0.02292759753599183,0.11177943982639328,0.1347070373623851,True,399.0851208093381,0.2505731103109072,3.064200654222505e-09,0.022927594471791178,1.0,-0.18987916631200888,-0.03774241513401673,0.0051743851136302355,0.007522385062082343
10.5,0.2,dielectric-dominated,0.0,none,nan,10.5,224.82390795350898,0.3323819836985243,0.05301082022505431,0.39377740818172935,0.4467882284067836,True,248.7504648309418,0.40200929902970417,1.1567789881468726e-08,0.05301080865726443,1.0,0.3323819836985243,0.120377165694612,0.06043067464100047,0.0363332695418636
10.5,0.2,dielectric-dominated,0.0,matched,10.5,10.5,577.7126364858798,-0.016750822926451983,0.02642598548253744,0.37515420598690263,0.40158019146944013,True,691.4293706231302,0.14462793200392682,2.0071670334394795e-09,0.026425983475370406,1.0,-0.016750822926451983,-0.1608786482058624,-0.09790421106773091,-0.04890810356713552
10.5,0.2,dielectric-dominated,-3.5,none,nan,7.0,185.74719359406006,0.14164078366182134,0.04481502755389914,0.25279913446970065,0.29761416202359975,True,260.932396448657,0.3832410285614985,8.903419058257816e-09,0.044815018650480085,1.0,0.14164078366182134,0.05508299683847844,0.03709999634854852,0.0247009941636948
10.5,0.2,dielectric-dominated,-3.5,matched,7.0,7.0,337.64451751945603,-0.12417164199580731,0.02535672638943631,0.19933966828217906,0.22469639467161537,True,523.5540235043943,0.19100225671202523,3.486947302280557e-09,0.02535672290248901,1.0,-0.12417164199580731,-0.10237224643933082,-0.03583426181170506,-0.012701334988153155
10.5,0.2,dielectric-dominated,-6.0,none,nan,4.499999999999999,166.24280335491918,0.014470479311515544,0.0372759812585921,0.15416976199803809,0.1914457432566302,True,268.8326526111417,0.37197862323907127,7.077008301091546e-09,0.0372759741815838,1.0,0.014470479311515544,0.008797876480935198,0.0208127231194915,0.01664233485202645
10.5,0.2,dielectric-dominated,-6.0,matched,4.499999999999999,4.499999999999999,238.65082631629937,-0.18256191762014795,0.03003101578426635,0.14281332964873608,0.17284434543300245,True,394.80276090922695,0.25329103517336343,4.170982461607218e-09,0.030031011613283892,1.0,-0.18256191762014795,-0.06977044169509664,-0.005346642903353662,0.003950412662947751
12.0,0.2,dielectric-dominated,0.0,none,nan,12.0,204.5037933971196,0.3865059264102792,0.07573570424214111,0.4937123071957964,0.5694480114379376,True,176.09902983123004,0.5678622993882368,1.8001703435077507e-08,0.07573568624043768,1.0,0.3865059264102792,0.1485664996326718,0.07586498610878223,0.045893225695836974
12.0,0.2,dielectric-dominated,0.0,matched,12.0,12.0,611.7181190319047,0.012646610005884778,0.03827184802856329,0.45312325800350134,0.4913951060320646,True,622.2456581369736,0.16070823266072065,2.0724908639990533e-09,0.03827184595607242,1.0,0.012646610005884778,-0.18212517935094852,-0.1205236741388301,-0.06392517247164654
12.0,0.2,dielectric-dominated,-3.5,none,nan,8.5,168.28495517321824,0.20492624314683053,0.0577812546785067,0.32589302057672387,0.3836742752552306,True,207.4366939215495,0.4820747868157743,1.401028156265514e-08,0.05778124066822513,1.0,0.20492624314683053,0.07368168007479473,0.047608248005812426,0.03160674755673883
12.0,0.2,dielectric-dominated,-3.5,matched,8.5,8.5,354.29994202604985,-0.10478219521538569,0.037062398260803646,0.2636445066559347,0.30070690491673835,True,495.51900609443317,0.20180860626956976,4.2099201701999924e-09,0.037062394050883476,1.0,-0.10478219521538569,-0.1317748889040296,-0.05445738431519382,-0.02285375916905425
12.0,0.2,dielectric-dominated,-6.0,none,nan,5.999999999999999,150.27139416035698,0.07872601453633016,0.049887012038458994,0.20547250960501162,0.2553595216434706,True,223.7963256617416,0.44683486069000816,1.1212749314136656e-08,0.049887000825709675,1.0,0.07872601453633016,0.01914022291292557,0.027271935539032323,0.021411415872490625
12.0,0.2,dielectric-dominated,-6.0,matched,5.999999999999999,5.999999999999999,248.33067501942398,-0.16401038882139415,0.035891662244297955,0.18793011315937738,0.22382177540367534,True,385.49772489876676,0.259404903170986,5.309820332972528e-09,0.03589165693447762,1.0,-0.16401038882139415,-0.10442999561901929,-0.01979028207999308,-0.002028540747965814
